EntryID	term	aspect
6RAY-6	GO:0005488	MFO
6RAY-6	GO:0003674	MFO
6RAY-6	GO:0016787	MFO
6RAY-6	GO:0043169	MFO
6RAY-6	GO:0003824	MFO
6RAY-6	GO:0046872	MFO
6RAY-6	GO:0005515	MFO
6RAY-6	GO:0007049	BPO
6RAY-6	GO:0009987	BPO
6RAY-6	GO:0008150	BPO
6RAY-6	GO:0110165	CCO
6RAY-6	GO:0005575	CCO
6RAY-6	GO:0043226	CCO
6RAY-6	GO:0043229	CCO
6RAY-6	GO:0005634	CCO
6RAY-6	GO:0043227	CCO
6RAY-6	GO:0005622	CCO
6RAY-6	GO:0043231	CCO
3J6X-19	GO:0097159	MFO
3J6X-19	GO:1901363	MFO
3J6X-19	GO:0003676	MFO
3J6X-19	GO:0003674	MFO
3J6X-19	GO:0005488	MFO
3J6X-19	GO:0003723	MFO
3J6X-19	GO:0110165	CCO
3J6X-19	GO:0005737	CCO
3J6X-19	GO:0005575	CCO
3J6X-19	GO:0032991	CCO
3J6X-19	GO:1990904	CCO
3J6X-19	GO:0005829	CCO
3J6X-19	GO:0005622	CCO
1K73-4	GO:0097159	MFO
1K73-4	GO:1901363	MFO
1K73-4	GO:0043167	MFO
1K73-4	GO:0003676	MFO
1K73-4	GO:0003674	MFO
1K73-4	GO:0005488	MFO
1K73-4	GO:0043169	MFO
1K73-4	GO:0046872	MFO
1K73-4	GO:0003723	MFO
1K73-4	GO:1990904	CCO
1K73-4	GO:0005575	CCO
1K73-4	GO:0032991	CCO
8D9S-3	GO:0097159	MFO
8D9S-3	GO:1901265	MFO
8D9S-3	GO:1901363	MFO
8D9S-3	GO:0036094	MFO
8D9S-3	GO:0000166	MFO
8D9S-3	GO:0003674	MFO
8D9S-3	GO:0005488	MFO
8D9S-3	GO:0045184	BPO
8D9S-3	GO:0071702	BPO
8D9S-3	GO:0051179	BPO
8D9S-3	GO:0006810	BPO
8D9S-3	GO:0033036	BPO
8D9S-3	GO:0015031	BPO
8D9S-3	GO:0009987	BPO
8D9S-3	GO:0071705	BPO
8D9S-3	GO:0051641	BPO
8D9S-3	GO:0070727	BPO
8D9S-3	GO:0008150	BPO
8D9S-3	GO:0051234	BPO
8D9S-3	GO:0008104	BPO
8D9S-3	GO:0016192	BPO
8D9S-3	GO:0110165	CCO
8D9S-3	GO:0005737	CCO
8D9S-3	GO:0005575	CCO
8D9S-3	GO:0012505	CCO
8D9S-3	GO:0043226	CCO
8D9S-3	GO:0043229	CCO
8D9S-3	GO:0005794	CCO
8D9S-3	GO:0043227	CCO
8D9S-3	GO:0005622	CCO
8D9S-3	GO:0043231	CCO
3J6B-8	GO:0110165	CCO
3J6B-8	GO:0005737	CCO
3J6B-8	GO:0005575	CCO
3J6B-8	GO:0032991	CCO
3J6B-8	GO:0005739	CCO
3J6B-8	GO:0043226	CCO
3J6B-8	GO:1990904	CCO
3J6B-8	GO:0043229	CCO
3J6B-8	GO:0043227	CCO
3J6B-8	GO:0005622	CCO
3J6B-8	GO:0043231	CCO
7XSD-1	GO:0110165	CCO
7XSD-1	GO:0005622	CCO
7XSD-1	GO:0005737	CCO
7XSD-1	GO:0005575	CCO
3J3W-5	GO:0097159	MFO
3J3W-5	GO:1901363	MFO
3J3W-5	GO:0003676	MFO
3J3W-5	GO:0003674	MFO
3J3W-5	GO:0005488	MFO
3J3W-5	GO:0003723	MFO
3J3W-5	GO:0005515	MFO
3J3W-5	GO:0032991	CCO
3J3W-5	GO:1990904	CCO
3J3W-5	GO:0005575	CCO
7YED-1	GO:0043167	MFO
7YED-1	GO:0003674	MFO
7YED-1	GO:0005488	MFO
7YED-1	GO:0043169	MFO
7YED-1	GO:0046872	MFO
6QX9-43	GO:0097159	MFO
6QX9-43	GO:1901363	MFO
6QX9-43	GO:0019899	MFO
6QX9-43	GO:0003676	MFO
6QX9-43	GO:0003674	MFO
6QX9-43	GO:0005488	MFO
6QX9-43	GO:0003723	MFO
6QX9-43	GO:0005515	MFO
6QX9-43	GO:0110165	CCO
6QX9-43	GO:0005737	CCO
6QX9-43	GO:0005575	CCO
6QX9-43	GO:0031981	CCO
6QX9-43	GO:0032991	CCO
6QX9-43	GO:0043226	CCO
6QX9-43	GO:1990904	CCO
6QX9-43	GO:0031974	CCO
6QX9-43	GO:0043229	CCO
6QX9-43	GO:0005829	CCO
6QX9-43	GO:0005654	CCO
6QX9-43	GO:0005634	CCO
6QX9-43	GO:0043227	CCO
6QX9-43	GO:0043233	CCO
6QX9-43	GO:0005622	CCO
6QX9-43	GO:0043231	CCO
6QX9-43	GO:0070013	CCO
6ZPO-8	GO:0051179	BPO
6ZPO-8	GO:0006810	BPO
6ZPO-8	GO:0006811	BPO
6ZPO-8	GO:0008150	BPO
6ZPO-8	GO:0051234	BPO
6ZPO-8	GO:0031090	CCO
6ZPO-8	GO:0110165	CCO
6ZPO-8	GO:0005737	CCO
6ZPO-8	GO:0005575	CCO
6ZPO-8	GO:0005739	CCO
6ZPO-8	GO:0031967	CCO
6ZPO-8	GO:0043226	CCO
6ZPO-8	GO:0031975	CCO
6ZPO-8	GO:0005740	CCO
6ZPO-8	GO:0043229	CCO
6ZPO-8	GO:0043227	CCO
6ZPO-8	GO:0005622	CCO
6ZPO-8	GO:0043231	CCO
6ZPO-8	GO:0016020	CCO
6ZPO-8	GO:0031966	CCO
4WQ1-35	GO:0097159	MFO
4WQ1-35	GO:1901363	MFO
4WQ1-35	GO:0003676	MFO
4WQ1-35	GO:0003674	MFO
4WQ1-35	GO:0005488	MFO
4WQ1-35	GO:0003723	MFO
4WQ1-35	GO:0032991	CCO
4WQ1-35	GO:1990904	CCO
4WQ1-35	GO:0005575	CCO
7R7C-7	GO:0097159	MFO
7R7C-7	GO:1901363	MFO
7R7C-7	GO:0003676	MFO
7R7C-7	GO:0003674	MFO
7R7C-7	GO:0005488	MFO
7R7C-7	GO:0042802	MFO
7R7C-7	GO:0003723	MFO
7R7C-7	GO:0005515	MFO
7R7C-7	GO:0003729	MFO
7R7C-7	GO:0110165	CCO
7R7C-7	GO:0005737	CCO
7R7C-7	GO:0005730	CCO
7R7C-7	GO:0043228	CCO
7R7C-7	GO:0005575	CCO
7R7C-7	GO:0031981	CCO
7R7C-7	GO:0043232	CCO
7R7C-7	GO:0043226	CCO
7R7C-7	GO:0031974	CCO
7R7C-7	GO:0043229	CCO
7R7C-7	GO:0005634	CCO
7R7C-7	GO:0043227	CCO
7R7C-7	GO:0043233	CCO
7R7C-7	GO:0005622	CCO
7R7C-7	GO:0043231	CCO
7R7C-7	GO:0070013	CCO
6KAF-5	GO:0009314	BPO
6KAF-5	GO:0009628	BPO
6KAF-5	GO:0008150	BPO
6KAF-5	GO:0050896	BPO
6KAF-5	GO:0009416	BPO
6KAF-5	GO:0110165	CCO
6KAF-5	GO:0005737	CCO
6KAF-5	GO:0005575	CCO
6KAF-5	GO:0009536	CCO
6KAF-5	GO:0043226	CCO
6KAF-5	GO:0009507	CCO
6KAF-5	GO:0043229	CCO
6KAF-5	GO:0043227	CCO
6KAF-5	GO:0005622	CCO
6KAF-5	GO:0043231	CCO
6ZA9-1	GO:0051179	BPO
6ZA9-1	GO:0006810	BPO
6ZA9-1	GO:0006811	BPO
6ZA9-1	GO:0008150	BPO
6ZA9-1	GO:0051234	BPO
6ZA9-1	GO:0031090	CCO
6ZA9-1	GO:0110165	CCO
6ZA9-1	GO:0005737	CCO
6ZA9-1	GO:0005575	CCO
6ZA9-1	GO:0005739	CCO
6ZA9-1	GO:0031967	CCO
6ZA9-1	GO:0043226	CCO
6ZA9-1	GO:0031975	CCO
6ZA9-1	GO:0005740	CCO
6ZA9-1	GO:0043229	CCO
6ZA9-1	GO:0043227	CCO
6ZA9-1	GO:0005622	CCO
6ZA9-1	GO:0043231	CCO
6ZA9-1	GO:0016020	CCO
6ZA9-1	GO:0031966	CCO
5LN3-1	GO:0008233	MFO
5LN3-1	GO:0003674	MFO
5LN3-1	GO:0005488	MFO
5LN3-1	GO:0016787	MFO
5LN3-1	GO:0003824	MFO
5LN3-1	GO:0005515	MFO
5LN3-1	GO:0140096	MFO
5LN3-1	GO:0008152	BPO
5LN3-1	GO:0044238	BPO
5LN3-1	GO:0019538	BPO
5LN3-1	GO:0008150	BPO
5LN3-1	GO:0006508	BPO
5LN3-1	GO:0006807	BPO
5LN3-1	GO:0043170	BPO
5LN3-1	GO:1901564	BPO
5LN3-1	GO:0071704	BPO
5LN3-1	GO:0005737	CCO
5LN3-1	GO:0043230	CCO
5LN3-1	GO:0065010	CCO
5LN3-1	GO:0043231	CCO
5LN3-1	GO:0070062	CCO
5LN3-1	GO:0005739	CCO
5LN3-1	GO:0043226	CCO
5LN3-1	GO:0043229	CCO
5LN3-1	GO:1903561	CCO
5LN3-1	GO:0005654	CCO
5LN3-1	GO:0043233	CCO
5LN3-1	GO:0005615	CCO
5LN3-1	GO:0005575	CCO
5LN3-1	GO:0005829	CCO
5LN3-1	GO:0005634	CCO
5LN3-1	GO:0005576	CCO
5LN3-1	GO:0005622	CCO
5LN3-1	GO:0110165	CCO
5LN3-1	GO:0031982	CCO
5LN3-1	GO:0031981	CCO
5LN3-1	GO:0031974	CCO
5LN3-1	GO:0043227	CCO
5LN3-1	GO:0070013	CCO
8A57-8	GO:0032991	CCO
8A57-8	GO:1990904	CCO
8A57-8	GO:0005575	CCO
7DGS-7	GO:0110165	CCO
7DGS-7	GO:0005737	CCO
7DGS-7	GO:0005575	CCO
7DGS-7	GO:0005739	CCO
7DGS-7	GO:0043226	CCO
7DGS-7	GO:0043229	CCO
7DGS-7	GO:0043227	CCO
7DGS-7	GO:0005622	CCO
7DGS-7	GO:0043231	CCO
7DGS-7	GO:0016020	CCO
5KPS-20	GO:0097159	MFO
5KPS-20	GO:1901363	MFO
5KPS-20	GO:0003676	MFO
5KPS-20	GO:0003674	MFO
5KPS-20	GO:0005488	MFO
5KPS-20	GO:0003723	MFO
5KPS-20	GO:0110165	CCO
5KPS-20	GO:0005737	CCO
5KPS-20	GO:0005575	CCO
5KPS-20	GO:0032991	CCO
5KPS-20	GO:0043226	CCO
5KPS-20	GO:1990904	CCO
5KPS-20	GO:0043229	CCO
5KPS-20	GO:0005829	CCO
5KPS-20	GO:0005622	CCO
8ESQ-7	GO:0003674	MFO
8ESQ-7	GO:0110165	CCO
8ESQ-7	GO:0031981	CCO
8ESQ-7	GO:0005730	CCO
8ESQ-7	GO:0005575	CCO
8ESQ-7	GO:0043228	CCO
8ESQ-7	GO:0043232	CCO
8ESQ-7	GO:0043226	CCO
8ESQ-7	GO:0031974	CCO
8ESQ-7	GO:0043229	CCO
8ESQ-7	GO:0005654	CCO
8ESQ-7	GO:0005634	CCO
8ESQ-7	GO:0043227	CCO
8ESQ-7	GO:0043233	CCO
8ESQ-7	GO:0005622	CCO
8ESQ-7	GO:0043231	CCO
8ESQ-7	GO:0070013	CCO
4WQ1-39	GO:0097159	MFO
4WQ1-39	GO:1901363	MFO
4WQ1-39	GO:0003676	MFO
4WQ1-39	GO:0003674	MFO
4WQ1-39	GO:0005488	MFO
4WQ1-39	GO:0003723	MFO
4WQ1-39	GO:0032991	CCO
4WQ1-39	GO:1990904	CCO
4WQ1-39	GO:0005575	CCO
7A5F-43	GO:0005515	MFO
7A5F-43	GO:0003674	MFO
7A5F-43	GO:0005488	MFO
7A5F-43	GO:0110165	CCO
7A5F-43	GO:0005737	CCO
7A5F-43	GO:0005575	CCO
7A5F-43	GO:0032991	CCO
7A5F-43	GO:0005739	CCO
7A5F-43	GO:0043226	CCO
7A5F-43	GO:1990904	CCO
7A5F-43	GO:0043229	CCO
7A5F-43	GO:0043227	CCO
7A5F-43	GO:0005622	CCO
7A5F-43	GO:0043231	CCO
6VPV-8	GO:0110165	CCO
6VPV-8	GO:0005575	CCO
6VPV-8	GO:0016020	CCO
6SW9-7	GO:0097159	MFO
6SW9-7	GO:1901265	MFO
6SW9-7	GO:1901363	MFO
6SW9-7	GO:0036094	MFO
6SW9-7	GO:0043167	MFO
6SW9-7	GO:0000166	MFO
6SW9-7	GO:0003674	MFO
6SW9-7	GO:0005488	MFO
6SW9-7	GO:0016787	MFO
6SW9-7	GO:0043169	MFO
6SW9-7	GO:0003824	MFO
6SW9-7	GO:0046872	MFO
6SW9-7	GO:0005515	MFO
3WMM-4	GO:0043167	MFO
3WMM-4	GO:0003674	MFO
3WMM-4	GO:0005488	MFO
3WMM-4	GO:0043169	MFO
3WMM-4	GO:0046872	MFO
3WMM-4	GO:0005515	MFO
3WMM-4	GO:0110165	CCO
3WMM-4	GO:0005575	CCO
3WMM-4	GO:0071944	CCO
3WMM-4	GO:0005886	CCO
3WMM-4	GO:0016020	CCO
5KCR-17	GO:0005515	MFO
5KCR-17	GO:0003674	MFO
5KCR-17	GO:0005488	MFO
5KCR-17	GO:0110165	CCO
5KCR-17	GO:0005737	CCO
5KCR-17	GO:0005575	CCO
5KCR-17	GO:0032991	CCO
5KCR-17	GO:1990904	CCO
5KCR-17	GO:0005622	CCO
8ETC-3	GO:0003674	MFO
8ETC-3	GO:0007049	BPO
8ETC-3	GO:0009987	BPO
8ETC-3	GO:0008150	BPO
8ETC-3	GO:0110165	CCO
8ETC-3	GO:0005737	CCO
8ETC-3	GO:0005730	CCO
8ETC-3	GO:0043228	CCO
8ETC-3	GO:0005575	CCO
8ETC-3	GO:0031981	CCO
8ETC-3	GO:0043232	CCO
8ETC-3	GO:0043226	CCO
8ETC-3	GO:0031974	CCO
8ETC-3	GO:0043229	CCO
8ETC-3	GO:0005829	CCO
8ETC-3	GO:0005634	CCO
8ETC-3	GO:0043227	CCO
8ETC-3	GO:0043233	CCO
8ETC-3	GO:0005622	CCO
8ETC-3	GO:0043231	CCO
8ETC-3	GO:0070013	CCO
1X0I-1	GO:0051179	BPO
1X0I-1	GO:0006810	BPO
1X0I-1	GO:0006811	BPO
1X0I-1	GO:0008150	BPO
1X0I-1	GO:0051234	BPO
1X0I-1	GO:0050896	BPO
1X0I-1	GO:0110165	CCO
1X0I-1	GO:0005575	CCO
1X0I-1	GO:0071944	CCO
1X0I-1	GO:0005886	CCO
1X0I-1	GO:0016020	CCO
6ZMR-8	GO:0051179	BPO
6ZMR-8	GO:0006810	BPO
6ZMR-8	GO:0006811	BPO
6ZMR-8	GO:0008150	BPO
6ZMR-8	GO:0051234	BPO
6ZMR-8	GO:0031090	CCO
6ZMR-8	GO:0110165	CCO
6ZMR-8	GO:0005737	CCO
6ZMR-8	GO:0005575	CCO
6ZMR-8	GO:0005739	CCO
6ZMR-8	GO:0031967	CCO
6ZMR-8	GO:0043226	CCO
6ZMR-8	GO:0031975	CCO
6ZMR-8	GO:0005740	CCO
6ZMR-8	GO:0043229	CCO
6ZMR-8	GO:0043227	CCO
6ZMR-8	GO:0005622	CCO
6ZMR-8	GO:0043231	CCO
6ZMR-8	GO:0016020	CCO
6ZMR-8	GO:0031966	CCO
6ZIG-2	GO:0005515	MFO
6ZIG-2	GO:0003674	MFO
6ZIG-2	GO:0005488	MFO
6MRC-1	GO:0097159	MFO
6MRC-1	GO:1901363	MFO
6MRC-1	GO:0003676	MFO
6MRC-1	GO:0043167	MFO
6MRC-1	GO:0003674	MFO
6MRC-1	GO:0005488	MFO
6MRC-1	GO:0043169	MFO
6MRC-1	GO:0046872	MFO
6MRC-1	GO:0005515	MFO
6MRC-1	GO:0003723	MFO
6MRC-1	GO:0110165	CCO
6MRC-1	GO:0005737	CCO
6MRC-1	GO:0005575	CCO
6MRC-1	GO:0031982	CCO
6MRC-1	GO:0043230	CCO
6MRC-1	GO:0005739	CCO
6MRC-1	GO:0043226	CCO
6MRC-1	GO:0065010	CCO
6MRC-1	GO:0043229	CCO
6MRC-1	GO:1903561	CCO
6MRC-1	GO:0043227	CCO
6MRC-1	GO:0005576	CCO
6MRC-1	GO:0005622	CCO
6MRC-1	GO:0043231	CCO
6MRC-1	GO:0016020	CCO
6MRC-1	GO:0070062	CCO
6MRC-1	GO:0005615	CCO
7A01-42	GO:0032991	CCO
7A01-42	GO:1990904	CCO
7A01-42	GO:0005575	CCO
5LI0-3	GO:0032991	CCO
5LI0-3	GO:1990904	CCO
5LI0-3	GO:0005575	CCO
4WQR-45	GO:0097159	MFO
4WQR-45	GO:1901363	MFO
4WQR-45	GO:0003676	MFO
4WQR-45	GO:0003674	MFO
4WQR-45	GO:0005488	MFO
4WQR-45	GO:0003723	MFO
4WQR-45	GO:0032991	CCO
4WQR-45	GO:1990904	CCO
4WQR-45	GO:0005575	CCO
3J9X-1	GO:0097159	MFO
3J9X-1	GO:0003677	MFO
3J9X-1	GO:1901363	MFO
3J9X-1	GO:0003676	MFO
3J9X-1	GO:0003674	MFO
3J9X-1	GO:0005488	MFO
8CRX-2	GO:0032991	CCO
8CRX-2	GO:1990904	CCO
8CRX-2	GO:0005575	CCO
5H5U-1	GO:0097159	MFO
5H5U-1	GO:1901363	MFO
5H5U-1	GO:0003676	MFO
5H5U-1	GO:0003674	MFO
5H5U-1	GO:0005488	MFO
5H5U-1	GO:0003723	MFO
5H5U-1	GO:0110165	CCO
5H5U-1	GO:0005737	CCO
5H5U-1	GO:0005575	CCO
5H5U-1	GO:0032991	CCO
5H5U-1	GO:1990904	CCO
5H5U-1	GO:0005829	CCO
5H5U-1	GO:0005622	CCO
4C2M-1	GO:0043167	MFO
4C2M-1	GO:0003674	MFO
4C2M-1	GO:0005488	MFO
4C2M-1	GO:0043169	MFO
4C2M-1	GO:0046872	MFO
4C2M-1	GO:0110165	CCO
4C2M-1	GO:0005737	CCO
4C2M-1	GO:0005730	CCO
4C2M-1	GO:0043228	CCO
4C2M-1	GO:0005575	CCO
4C2M-1	GO:0031981	CCO
4C2M-1	GO:0043232	CCO
4C2M-1	GO:0043226	CCO
4C2M-1	GO:0031974	CCO
4C2M-1	GO:0043229	CCO
4C2M-1	GO:0005654	CCO
4C2M-1	GO:0005634	CCO
4C2M-1	GO:0043227	CCO
4C2M-1	GO:0043233	CCO
4C2M-1	GO:0005622	CCO
4C2M-1	GO:0043231	CCO
4C2M-1	GO:0070013	CCO
6JO5-6	GO:0009314	BPO
6JO5-6	GO:0009628	BPO
6JO5-6	GO:0008150	BPO
6JO5-6	GO:0050896	BPO
6JO5-6	GO:0009416	BPO
6JO5-6	GO:0110165	CCO
6JO5-6	GO:0005737	CCO
6JO5-6	GO:0005575	CCO
6JO5-6	GO:0009536	CCO
6JO5-6	GO:0043226	CCO
6JO5-6	GO:0009507	CCO
6JO5-6	GO:0043229	CCO
6JO5-6	GO:0043227	CCO
6JO5-6	GO:0005622	CCO
6JO5-6	GO:0043231	CCO
7ABZ-5	GO:0097159	MFO
7ABZ-5	GO:1901363	MFO
7ABZ-5	GO:0003676	MFO
7ABZ-5	GO:0003674	MFO
7ABZ-5	GO:0005488	MFO
7ABZ-5	GO:0003723	MFO
7ABZ-5	GO:0110165	CCO
7ABZ-5	GO:0005737	CCO
7ABZ-5	GO:0005575	CCO
7ABZ-5	GO:0005829	CCO
7ABZ-5	GO:0005622	CCO
6TT7-8	GO:0051179	BPO
6TT7-8	GO:0006810	BPO
6TT7-8	GO:0006811	BPO
6TT7-8	GO:0008150	BPO
6TT7-8	GO:0051234	BPO
6TT7-8	GO:0031090	CCO
6TT7-8	GO:0110165	CCO
6TT7-8	GO:0005737	CCO
6TT7-8	GO:0005575	CCO
6TT7-8	GO:0005739	CCO
6TT7-8	GO:0031967	CCO
6TT7-8	GO:0043226	CCO
6TT7-8	GO:0031975	CCO
6TT7-8	GO:0005740	CCO
6TT7-8	GO:0043229	CCO
6TT7-8	GO:0043227	CCO
6TT7-8	GO:0005622	CCO
6TT7-8	GO:0043231	CCO
6TT7-8	GO:0016020	CCO
6TT7-8	GO:0031966	CCO
6V39-2	GO:0032991	CCO
6V39-2	GO:1990904	CCO
6V39-2	GO:0005575	CCO
7C9R-4	GO:0043167	MFO
7C9R-4	GO:0003674	MFO
7C9R-4	GO:0005488	MFO
7C9R-4	GO:0043169	MFO
7C9R-4	GO:0046872	MFO
7C9R-4	GO:0110165	CCO
7C9R-4	GO:0005575	CCO
7C9R-4	GO:0071944	CCO
7C9R-4	GO:0005886	CCO
7C9R-4	GO:0016020	CCO
5LN3-3	GO:0005515	MFO
5LN3-3	GO:0003674	MFO
5LN3-3	GO:0005488	MFO
5LN3-3	GO:0005737	CCO
5LN3-3	GO:0043230	CCO
5LN3-3	GO:0065010	CCO
5LN3-3	GO:0043231	CCO
5LN3-3	GO:0070062	CCO
5LN3-3	GO:0043226	CCO
5LN3-3	GO:0043229	CCO
5LN3-3	GO:1903561	CCO
5LN3-3	GO:0005654	CCO
5LN3-3	GO:0043233	CCO
5LN3-3	GO:0005615	CCO
5LN3-3	GO:0005575	CCO
5LN3-3	GO:0005829	CCO
5LN3-3	GO:0005634	CCO
5LN3-3	GO:0005576	CCO
5LN3-3	GO:0005622	CCO
5LN3-3	GO:0110165	CCO
5LN3-3	GO:0031982	CCO
5LN3-3	GO:0031981	CCO
5LN3-3	GO:0031974	CCO
5LN3-3	GO:0043227	CCO
5LN3-3	GO:0070013	CCO
7A01-32	GO:0097159	MFO
7A01-32	GO:1901363	MFO
7A01-32	GO:0003676	MFO
7A01-32	GO:0003674	MFO
7A01-32	GO:0005488	MFO
7A01-32	GO:0003723	MFO
7A01-32	GO:0005737	CCO
7A01-32	GO:0030054	CCO
7A01-32	GO:0043231	CCO
7A01-32	GO:0005730	CCO
7A01-32	GO:0043228	CCO
7A01-32	GO:1990904	CCO
7A01-32	GO:0043226	CCO
7A01-32	GO:0043229	CCO
7A01-32	GO:0043233	CCO
7A01-32	GO:0045202	CCO
7A01-32	GO:0005575	CCO
7A01-32	GO:0005829	CCO
7A01-32	GO:0005634	CCO
7A01-32	GO:0005622	CCO
7A01-32	GO:0110165	CCO
7A01-32	GO:0031981	CCO
7A01-32	GO:0032991	CCO
7A01-32	GO:0043232	CCO
7A01-32	GO:0031974	CCO
7A01-32	GO:0043227	CCO
7A01-32	GO:0070013	CCO
7C52-7	GO:0043167	MFO
7C52-7	GO:0003674	MFO
7C52-7	GO:0005488	MFO
7C52-7	GO:0043169	MFO
7C52-7	GO:0046872	MFO
7C52-7	GO:0005515	MFO
7C52-7	GO:0110165	CCO
7C52-7	GO:0005575	CCO
7C52-7	GO:0071944	CCO
7C52-7	GO:0005886	CCO
7C52-7	GO:0016020	CCO
6FEC-3	GO:0097159	MFO
6FEC-3	GO:1901363	MFO
6FEC-3	GO:0003676	MFO
6FEC-3	GO:0003674	MFO
6FEC-3	GO:0005488	MFO
6FEC-3	GO:0003723	MFO
6FEC-3	GO:0005515	MFO
6FEC-3	GO:0005737	CCO
6FEC-3	GO:0043230	CCO
6FEC-3	GO:0032993	CCO
6FEC-3	GO:0005694	CCO
6FEC-3	GO:0065010	CCO
6FEC-3	GO:0043231	CCO
6FEC-3	GO:0070062	CCO
6FEC-3	GO:0043228	CCO
6FEC-3	GO:0043226	CCO
6FEC-3	GO:0043229	CCO
6FEC-3	GO:1903561	CCO
6FEC-3	GO:0005654	CCO
6FEC-3	GO:0043233	CCO
6FEC-3	GO:0005615	CCO
6FEC-3	GO:0005575	CCO
6FEC-3	GO:0005829	CCO
6FEC-3	GO:0005634	CCO
6FEC-3	GO:0000785	CCO
6FEC-3	GO:0005576	CCO
6FEC-3	GO:0005622	CCO
6FEC-3	GO:0110165	CCO
6FEC-3	GO:0031982	CCO
6FEC-3	GO:0032991	CCO
6FEC-3	GO:0031981	CCO
6FEC-3	GO:0043232	CCO
6FEC-3	GO:0031974	CCO
6FEC-3	GO:0043227	CCO
6FEC-3	GO:0016020	CCO
6FEC-3	GO:0070013	CCO
3WMM-1	GO:0043167	MFO
3WMM-1	GO:0003674	MFO
3WMM-1	GO:0005488	MFO
3WMM-1	GO:0043169	MFO
3WMM-1	GO:0046872	MFO
3WMM-1	GO:0005515	MFO
3WMM-1	GO:0110165	CCO
3WMM-1	GO:0005575	CCO
3WMM-1	GO:0071944	CCO
3WMM-1	GO:0005886	CCO
3WMM-1	GO:0016020	CCO
3JCT-5	GO:0005515	MFO
3JCT-5	GO:0003674	MFO
3JCT-5	GO:0005488	MFO
3JCT-5	GO:0110165	CCO
3JCT-5	GO:0031981	CCO
3JCT-5	GO:0005730	CCO
3JCT-5	GO:0005575	CCO
3JCT-5	GO:0043228	CCO
3JCT-5	GO:0043232	CCO
3JCT-5	GO:0043226	CCO
3JCT-5	GO:0031974	CCO
3JCT-5	GO:0043229	CCO
3JCT-5	GO:0005634	CCO
3JCT-5	GO:0043227	CCO
3JCT-5	GO:0043233	CCO
3JCT-5	GO:0005622	CCO
3JCT-5	GO:0043231	CCO
3JCT-5	GO:0070013	CCO
7UIL-6	GO:0005515	MFO
7UIL-6	GO:0003674	MFO
7UIL-6	GO:0005488	MFO
7UIL-6	GO:0031326	BPO
7UIL-6	GO:0008152	BPO
7UIL-6	GO:0051254	BPO
7UIL-6	GO:0034641	BPO
7UIL-6	GO:0009892	BPO
7UIL-6	GO:0010468	BPO
7UIL-6	GO:0044238	BPO
7UIL-6	GO:0031325	BPO
7UIL-6	GO:1902679	BPO
7UIL-6	GO:0018130	BPO
7UIL-6	GO:0050794	BPO
7UIL-6	GO:0006725	BPO
7UIL-6	GO:0006807	BPO
7UIL-6	GO:0009059	BPO
7UIL-6	GO:0045934	BPO
7UIL-6	GO:0051253	BPO
7UIL-6	GO:0045935	BPO
7UIL-6	GO:0006366	BPO
7UIL-6	GO:0009893	BPO
7UIL-6	GO:0032774	BPO
7UIL-6	GO:0019219	BPO
7UIL-6	GO:0010605	BPO
7UIL-6	GO:0044249	BPO
7UIL-6	GO:0010558	BPO
7UIL-6	GO:2001141	BPO
7UIL-6	GO:0009889	BPO
7UIL-6	GO:0010556	BPO
7UIL-6	GO:0009058	BPO
7UIL-6	GO:0009890	BPO
7UIL-6	GO:0031328	BPO
7UIL-6	GO:0016070	BPO
7UIL-6	GO:0051173	BPO
7UIL-6	GO:0000122	BPO
7UIL-6	GO:0048519	BPO
7UIL-6	GO:0031327	BPO
7UIL-6	GO:0043170	BPO
7UIL-6	GO:1902680	BPO
7UIL-6	GO:0010467	BPO
7UIL-6	GO:0045944	BPO
7UIL-6	GO:0031324	BPO
7UIL-6	GO:0045892	BPO
7UIL-6	GO:0010604	BPO
7UIL-6	GO:0080090	BPO
7UIL-6	GO:0060255	BPO
7UIL-6	GO:0009987	BPO
7UIL-6	GO:0010557	BPO
7UIL-6	GO:1901576	BPO
7UIL-6	GO:0044271	BPO
7UIL-6	GO:0006357	BPO
7UIL-6	GO:0065007	BPO
7UIL-6	GO:1901360	BPO
7UIL-6	GO:0008150	BPO
7UIL-6	GO:0031323	BPO
7UIL-6	GO:0046483	BPO
7UIL-6	GO:1901362	BPO
7UIL-6	GO:0048522	BPO
7UIL-6	GO:0045893	BPO
7UIL-6	GO:0051171	BPO
7UIL-6	GO:0044237	BPO
7UIL-6	GO:0050789	BPO
7UIL-6	GO:0034654	BPO
7UIL-6	GO:0006139	BPO
7UIL-6	GO:0019438	BPO
7UIL-6	GO:0090304	BPO
7UIL-6	GO:0006355	BPO
7UIL-6	GO:0048523	BPO
7UIL-6	GO:0051172	BPO
7UIL-6	GO:0006351	BPO
7UIL-6	GO:0009891	BPO
7UIL-6	GO:0051252	BPO
7UIL-6	GO:0048518	BPO
7UIL-6	GO:0019222	BPO
7UIL-6	GO:0071704	BPO
7UIL-6	GO:0110165	CCO
7UIL-6	GO:0005575	CCO
7UIL-6	GO:0043226	CCO
7UIL-6	GO:0043229	CCO
7UIL-6	GO:0005634	CCO
7UIL-6	GO:0043227	CCO
7UIL-6	GO:0005622	CCO
7UIL-6	GO:0043231	CCO
7YED-5	GO:0043167	MFO
